1.508730798959732056e-01,3.191014528274536133e-01,4.965071678161621094e-01,9.753392338752746582e-01,4.900570809841156006e-01,7.887478470802307129e-01,-3.834224119782447815e-02,-8.133226633071899414e-01
1.200869441032409668e+00,-2.380651980638504028e-01,7.244636416435241699e-01,-1.909049630165100098e+00,1.993399500846862793e+00,-3.264816403388977051e-01,2.069696485996246338e-01,7.706832885742187500e-01
-3.278361558914184570e-01,-7.653571963310241699e-01,-1.166427731513977051e+00,-5.248184800148010254e-01,8.656260371208190918e-01,2.274946928024291992e+00,6.582255661487579346e-02,-1.135106801986694336e+00
-1.372866481542587280e-01,-4.577088356018066406e-01,-7.969624996185302734e-01,-3.558897376060485840e-01,-2.133768051862716675e-01,-1.281686186790466309e+00,1.611958146095275879e-01,-9.605837464332580566e-01
-3.259528577327728271e-01,-9.727513194084167480e-01,-8.757947087287902832e-01,-8.033031225204467773e-01,-2.198862433433532715e-01,-2.041348457336425781e+00,-1.532621234655380249e-01,5.215908885002136230e-01
1.409584730863571167e-01,5.418363958597183228e-02,-1.105218678712844849e-01,-3.431001901626586914e-01,7.846803069114685059e-01,4.067953526973724365e-01,1.299941986799240112e-01,-4.680424034595489502e-01
5.421808958053588867e-01,-1.234207987785339355e+00,-2.582766711711883545e-01,-6.904034018516540527e-01,-1.194398880004882812e+00,-2.595580220222473145e-01,-3.103854954242706299e-01,-6.188835501670837402e-01
6.422007828950881958e-02,3.770254850387573242e-01,-1.815195679664611816e-01,9.476883336901664734e-03,7.495145499706268311e-02,1.621218681335449219e+00,7.401194423437118530e-02,-1.191144660115242004e-01
-2.798449434340000153e-02,-3.848460912704467773e-01,-1.009708568453788757e-01,4.670376777648925781e-01,4.220397770404815674e-02,6.330918073654174805e-01,7.285886257886886597e-02,1.426523566246032715e+00
-1.569609344005584717e-02,-1.246279001235961914e+00,-3.721321821212768555e-01,4.330154061317443848e-01,4.289495050907135010e-01,7.903304696083068848e-01,8.753109723329544067e-02,-9.065321683883666992e-01
7.404924631118774414e-01,1.485146522521972656e+00,-2.738715708255767822e-01,1.118079423904418945e+00,-1.224601626396179199e+00,-1.192591667175292969e+00,-2.885802648961544037e-02,1.248513936996459961e+00
-2.823446691036224365e-01,-1.227696686983108521e-01,-1.510189324617385864e-01,-1.315288186073303223e+00,-4.095060229301452637e-01,3.369046747684478760e-01,6.265095621347427368e-02,4.320678412914276123e-01
-3.830056786537170410e-01,2.850922197103500366e-02,4.427553415298461914e-01,1.860641539096832275e-01,5.266379192471504211e-02,1.472229003906250000e+00,4.758239537477493286e-02,5.483415909111499786e-03
-4.134626686573028564e-01,9.384079575538635254e-01,6.192322373390197754e-01,-4.216546416282653809e-01,-9.332846403121948242e-01,8.608479499816894531e-01,1.265811026096343994e-01,4.159089326858520508e-01
2.453201413154602051e-01,1.947206705808639526e-01,-5.045921802520751953e-01,-6.691122651100158691e-01,9.634182453155517578e-01,-1.405956029891967773e+00,-3.927730619907379150e-01,-2.175194978713989258e+00
-7.132828980684280396e-02,-1.196445345878601074e+00,-5.839511752128601074e-01,-2.248620986938476562e-01,6.961771249771118164e-01,-6.143652647733688354e-02,5.308664590120315552e-02,5.436192750930786133e-01
-5.008046627044677734e-01,5.622016787528991699e-01,-3.724395632743835449e-01,1.348545253276824951e-01,-7.922140359878540039e-01,-1.402174681425094604e-01,1.160852462053298950e-01,-5.418526530265808105e-01
-1.981023252010345459e-01,1.128094315528869629e+00,6.831493973731994629e-01,9.689362347126007080e-02,1.384822279214859009e-01,3.080119192600250244e-01,-5.474706739187240601e-02,-5.634443759918212891e-01
8.575455099344253540e-02,3.048471510410308838e-01,5.891750566661357880e-03,1.001654386520385742e+00,-1.028548240661621094e+00,-1.083246946334838867e+00,-4.101352766156196594e-03,7.682461738586425781e-01
-4.873153865337371826e-01,-2.700628638267517090e-01,1.622821688652038574e-01,7.408293485641479492e-01,-9.503080844879150391e-01,6.398280262947082520e-01,9.089933708310127258e-03,7.280284762382507324e-01
-5.498238801956176758e-01,-6.755030155181884766e-01,-5.117668509483337402e-01,3.365840017795562744e-01,4.587294757366180420e-01,1.802485883235931396e-01,-1.833221614360809326e-01,3.498630225658416748e-01
-4.170029759407043457e-01,3.048155605792999268e-01,5.324639379978179932e-02,7.675355076789855957e-01,-4.600922167301177979e-01,-6.067605614662170410e-01,-1.799131184816360474e-02,3.910479545593261719e-01
-3.173582553863525391e-01,3.572308123111724854e-01,-6.931577324867248535e-01,4.144127368927001953e-01,-1.125561118125915527e+00,-5.174062848091125488e-01,-5.861440300941467285e-02,1.777493394911289215e-02
-5.494354963302612305e-01,-9.312041401863098145e-01,-7.312491536140441895e-01,2.974979579448699951e-01,1.117039203643798828e+00,3.786490261554718018e-01,-6.375130414962768555e-01,4.312579035758972168e-01
-4.590075314044952393e-01,1.692035794258117676e-01,4.824476316571235657e-03,1.911604702472686768e-01,-1.630058646202087402e+00,-1.033677935600280762e+00,-8.902125805616378784e-02,5.356242656707763672e-01
-5.920126438140869141e-01,-2.000486999750137329e-01,-8.246974945068359375e-01,-4.597812891006469727e-01,-3.041122555732727051e-01,-2.401033401489257812e+00,5.639739036560058594e-01,3.556873500347137451e-01
